timestamp,plant,source,capacity_mw,output_mw,status
2025-07-19 03:00:00,Nalubaale,Hydro,180,101.44,Online
2025-07-19 04:00:00,Nalubaale,Hydro,180,107.34,Online
2025-07-19 05:00:00,Nalubaale,Hydro,180,105.76,Online
2025-07-19 06:00:00,Nalubaale,Hydro,180,106.99,Online
2025-07-19 07:00:00,Nalubaale,Hydro,180,102.57,Online
2025-07-19 08:00:00,Nalubaale,Hydro,180,108.66,Online
2025-07-19 09:00:00,Nalubaale,Hydro,180,113.57,Online
2025-07-19 10:00:00,Nalubaale,Hydro,180,102.65,Online
2025-07-19 11:00:00,Nalubaale,Hydro,180,107.61,Online
2025-07-19 12:00:00,Nalubaale,Hydro,180,110.45,Online
2025-07-19 13:00:00,Nalubaale,Hydro,180,105.53,Online
2025-07-19 14:00:00,Nalubaale,Hydro,180,112.61,Online
2025-07-19 15:00:00,Nalubaale,Hydro,180,104.96,Online
2025-07-19 16:00:00,Nalubaale,Hydro,180,106.3,Online
2025-07-19 17:00:00,Nalubaale,Hydro,180,102.55,Online
2025-07-19 18:00:00,Nalubaale,Hydro,180,107.34,Online
2025-07-19 19:00:00,Nalubaale,Hydro,180,106.81,Online
2025-07-19 20:00:00,Nalubaale,Hydro,180,109.51,Online
2025-07-19 21:00:00,Nalubaale,Hydro,180,104.08,Online
2025-07-19 22:00:00,Nalubaale,Hydro,180,103.88,Online
2025-07-19 23:00:00,Nalubaale,Hydro,180,108.77,Online
2025-07-20 00:00:00,Nalubaale,Hydro,180,112.83,Online
2025-07-20 01:00:00,Nalubaale,Hydro,180,109.55,Online
2025-07-20 02:00:00,Nalubaale,Hydro,180,114.75,Online
2025-07-20 03:00:00,Nalubaale,Hydro,180,109.23,Online
2025-07-20 04:00:00,Nalubaale,Hydro,180,109.08,Online
2025-07-20 05:00:00,Nalubaale,Hydro,180,109.76,Online
2025-07-20 06:00:00,Nalubaale,Hydro,180,113.22,Online
2025-07-20 07:00:00,Nalubaale,Hydro,180,112.15,Online
2025-07-20 08:00:00,Nalubaale,Hydro,180,102.22,Online
2025-07-20 09:00:00,Nalubaale,Hydro,180,110.28,Online
2025-07-20 10:00:00,Nalubaale,Hydro,180,107.99,Online
2025-07-20 11:00:00,Nalubaale,Hydro,180,106.03,Online
2025-07-20 12:00:00,Nalubaale,Hydro,180,99.28,Online
2025-07-20 13:00:00,Nalubaale,Hydro,180,100.27,Online
2025-07-20 14:00:00,Nalubaale,Hydro,180,105.3,Online
2025-07-20 15:00:00,Nalubaale,Hydro,180,100.6,Online
2025-07-20 16:00:00,Nalubaale,Hydro,180,105.39,Online
2025-07-20 17:00:00,Nalubaale,Hydro,180,109.91,Online
2025-07-20 18:00:00,Nalubaale,Hydro,180,104.37,Online
2025-07-20 19:00:00,Nalubaale,Hydro,180,107.21,Online
2025-07-20 20:00:00,Nalubaale,Hydro,180,102.28,Online
2025-07-20 21:00:00,Nalubaale,Hydro,180,108.13,Online
2025-07-20 22:00:00,Nalubaale,Hydro,180,109.03,Online
2025-07-20 23:00:00,Nalubaale,Hydro,180,100.78,Online
2025-07-21 00:00:00,Nalubaale,Hydro,180,103.74,Online
2025-07-21 01:00:00,Nalubaale,Hydro,180,101.53,Online
2025-07-21 02:00:00,Nalubaale,Hydro,180,109.13,Online
2025-07-21 03:00:00,Nalubaale,Hydro,180,107.66,Online
2025-07-21 04:00:00,Nalubaale,Hydro,180,106.74,Online
2025-07-21 05:00:00,Nalubaale,Hydro,180,106.41,Online
2025-07-21 06:00:00,Nalubaale,Hydro,180,108.34,Online
2025-07-21 07:00:00,Nalubaale,Hydro,180,108.42,Online
2025-07-21 08:00:00,Nalubaale,Hydro,180,104.83,Online
2025-07-21 09:00:00,Nalubaale,Hydro,180,104.24,Online
2025-07-21 10:00:00,Nalubaale,Hydro,180,106.7,Online
2025-07-21 11:00:00,Nalubaale,Hydro,180,106.14,Online
2025-07-21 12:00:00,Nalubaale,Hydro,180,115.77,Online
2025-07-21 13:00:00,Nalubaale,Hydro,180,105.31,Online
2025-07-21 14:00:00,Nalubaale,Hydro,180,108.19,Online
2025-07-21 15:00:00,Nalubaale,Hydro,180,108.95,Online
2025-07-21 16:00:00,Nalubaale,Hydro,180,112.95,Online
2025-07-21 17:00:00,Nalubaale,Hydro,180,103.48,Online
2025-07-21 18:00:00,Nalubaale,Hydro,180,112.69,Online
2025-07-21 19:00:00,Nalubaale,Hydro,180,106.32,Online
2025-07-21 20:00:00,Nalubaale,Hydro,180,117.66,Online
2025-07-21 21:00:00,Nalubaale,Hydro,180,108.51,Online
2025-07-21 22:00:00,Nalubaale,Hydro,180,101.7,Online
2025-07-21 23:00:00,Nalubaale,Hydro,180,106.11,Online
2025-07-22 00:00:00,Nalubaale,Hydro,180,112.75,Online
2025-07-22 01:00:00,Nalubaale,Hydro,180,107.38,Online
2025-07-22 02:00:00,Nalubaale,Hydro,180,106.77,Online
2025-07-22 03:00:00,Nalubaale,Hydro,180,110.1,Online
2025-07-22 04:00:00,Nalubaale,Hydro,180,105.55,Online
2025-07-22 05:00:00,Nalubaale,Hydro,180,106.12,Online
2025-07-22 06:00:00,Nalubaale,Hydro,180,102.98,Online
2025-07-22 07:00:00,Nalubaale,Hydro,180,114.43,Online
2025-07-22 08:00:00,Nalubaale,Hydro,180,101.79,Online
2025-07-22 09:00:00,Nalubaale,Hydro,180,107.75,Online
2025-07-22 10:00:00,Nalubaale,Hydro,180,109.08,Online
2025-07-22 11:00:00,Nalubaale,Hydro,180,106.97,Online
2025-07-22 12:00:00,Nalubaale,Hydro,180,101.66,Online
2025-07-22 13:00:00,Nalubaale,Hydro,180,102.75,Online
2025-07-22 14:00:00,Nalubaale,Hydro,180,109.26,Online
2025-07-22 15:00:00,Nalubaale,Hydro,180,103.69,Online
2025-07-22 16:00:00,Nalubaale,Hydro,180,98.16,Online
2025-07-22 17:00:00,Nalubaale,Hydro,180,108.68,Online
2025-07-22 18:00:00,Nalubaale,Hydro,180,103.29,Online
2025-07-22 19:00:00,Nalubaale,Hydro,180,109.73,Online
2025-07-22 20:00:00,Nalubaale,Hydro,180,106.16,Online
2025-07-22 21:00:00,Nalubaale,Hydro,180,105.96,Online
2025-07-22 22:00:00,Nalubaale,Hydro,180,107.25,Online
2025-07-22 23:00:00,Nalubaale,Hydro,180,102.15,Online
2025-07-23 00:00:00,Nalubaale,Hydro,180,103.58,Online
2025-07-23 01:00:00,Nalubaale,Hydro,180,106.01,Online
2025-07-23 02:00:00,Nalubaale,Hydro,180,102.22,Online
2025-07-23 03:00:00,Nalubaale,Hydro,180,110.18,Online
2025-07-23 04:00:00,Nalubaale,Hydro,180,105.8,Online
2025-07-23 05:00:00,Nalubaale,Hydro,180,100.91,Online
2025-07-23 06:00:00,Nalubaale,Hydro,180,104.72,Online
2025-07-23 07:00:00,Nalubaale,Hydro,180,107.55,Online
2025-07-23 08:00:00,Nalubaale,Hydro,180,105.21,Online
2025-07-23 09:00:00,Nalubaale,Hydro,180,108.83,Online
2025-07-23 10:00:00,Nalubaale,Hydro,180,109.58,Online
2025-07-23 11:00:00,Nalubaale,Hydro,180,117.41,Online
2025-07-23 12:00:00,Nalubaale,Hydro,180,112.05,Online
2025-07-23 13:00:00,Nalubaale,Hydro,180,100.11,Online
2025-07-23 14:00:00,Nalubaale,Hydro,180,105.58,Online
2025-07-23 15:00:00,Nalubaale,Hydro,180,105.98,Online
2025-07-23 16:00:00,Nalubaale,Hydro,180,109.58,Online
2025-07-23 17:00:00,Nalubaale,Hydro,180,103.12,Online
2025-07-23 18:00:00,Nalubaale,Hydro,180,104.84,Online
2025-07-23 19:00:00,Nalubaale,Hydro,180,101.79,Online
2025-07-23 20:00:00,Nalubaale,Hydro,180,104.54,Online
2025-07-23 21:00:00,Nalubaale,Hydro,180,104.7,Online
2025-07-23 22:00:00,Nalubaale,Hydro,180,105.78,Online
2025-07-23 23:00:00,Nalubaale,Hydro,180,102.04,Online
2025-07-24 00:00:00,Nalubaale,Hydro,180,111.36,Online
2025-07-24 01:00:00,Nalubaale,Hydro,180,109.18,Online
2025-07-24 02:00:00,Nalubaale,Hydro,180,100.94,Online
2025-07-24 03:00:00,Nalubaale,Hydro,180,107.26,Online
2025-07-24 04:00:00,Nalubaale,Hydro,180,100.44,Online
2025-07-24 05:00:00,Nalubaale,Hydro,180,112.91,Online
2025-07-24 06:00:00,Nalubaale,Hydro,180,114.07,Online
2025-07-24 07:00:00,Nalubaale,Hydro,180,106.91,Online
2025-07-24 08:00:00,Nalubaale,Hydro,180,103.5,Online
2025-07-24 09:00:00,Nalubaale,Hydro,180,104.31,Online
2025-07-24 10:00:00,Nalubaale,Hydro,180,105.21,Online
2025-07-24 11:00:00,Nalubaale,Hydro,180,106.7,Online
2025-07-24 12:00:00,Nalubaale,Hydro,180,113.03,Online
2025-07-24 13:00:00,Nalubaale,Hydro,180,111.25,Online
2025-07-24 14:00:00,Nalubaale,Hydro,180,111.32,Online
2025-07-24 15:00:00,Nalubaale,Hydro,180,107.88,Online
2025-07-24 16:00:00,Nalubaale,Hydro,180,102.21,Online
2025-07-24 17:00:00,Nalubaale,Hydro,180,103.85,Online
2025-07-24 18:00:00,Nalubaale,Hydro,180,107.41,Online
2025-07-24 19:00:00,Nalubaale,Hydro,180,102.01,Online
2025-07-24 20:00:00,Nalubaale,Hydro,180,108.46,Online
2025-07-24 21:00:00,Nalubaale,Hydro,180,110.6,Online
2025-07-24 22:00:00,Nalubaale,Hydro,180,109.49,Online
2025-07-24 23:00:00,Nalubaale,Hydro,180,109.32,Online
2025-07-25 00:00:00,Nalubaale,Hydro,180,99.24,Online
2025-07-25 01:00:00,Nalubaale,Hydro,180,112.96,Online
2025-07-25 02:00:00,Nalubaale,Hydro,180,100.52,Online
2025-07-25 03:00:00,Nalubaale,Hydro,180,106.59,Online
2025-07-25 04:00:00,Nalubaale,Hydro,180,109.9,Online
2025-07-25 05:00:00,Nalubaale,Hydro,180,108.78,Online
2025-07-25 06:00:00,Nalubaale,Hydro,180,101.76,Online
2025-07-25 07:00:00,Nalubaale,Hydro,180,102.53,Online
2025-07-25 08:00:00,Nalubaale,Hydro,180,108.48,Online
2025-07-25 09:00:00,Nalubaale,Hydro,180,109.44,Online
2025-07-25 10:00:00,Nalubaale,Hydro,180,102.5,Online
2025-07-25 11:00:00,Nalubaale,Hydro,180,108.93,Online
2025-07-25 12:00:00,Nalubaale,Hydro,180,100.74,Online
2025-07-25 13:00:00,Nalubaale,Hydro,180,109.92,Online
2025-07-25 14:00:00,Nalubaale,Hydro,180,103.45,Online
2025-07-25 15:00:00,Nalubaale,Hydro,180,107.59,Online
2025-07-25 16:00:00,Nalubaale,Hydro,180,106.87,Online
2025-07-25 17:00:00,Nalubaale,Hydro,180,112.22,Online
2025-07-25 18:00:00,Nalubaale,Hydro,180,108.28,Online
2025-07-25 19:00:00,Nalubaale,Hydro,180,104.68,Online
2025-07-25 20:00:00,Nalubaale,Hydro,180,108.79,Online
2025-07-25 21:00:00,Nalubaale,Hydro,180,116.44,Online
2025-07-25 22:00:00,Nalubaale,Hydro,180,110.42,Online
2025-07-25 23:00:00,Nalubaale,Hydro,180,106.99,Online
2025-07-26 00:00:00,Nalubaale,Hydro,180,103.75,Online
2025-07-26 01:00:00,Nalubaale,Hydro,180,104.68,Online
2025-07-26 02:00:00,Nalubaale,Hydro,180,110.24,Online
2025-07-26 03:00:00,Nalubaale,Hydro,180,103.52,Online
2025-07-26 04:00:00,Nalubaale,Hydro,180,107.34,Online
2025-07-26 05:00:00,Nalubaale,Hydro,180,113.5,Online
2025-07-26 06:00:00,Nalubaale,Hydro,180,107.97,Online
2025-07-26 07:00:00,Nalubaale,Hydro,180,102.69,Online
2025-07-26 08:00:00,Nalubaale,Hydro,180,116.67,Online
2025-07-26 09:00:00,Nalubaale,Hydro,180,114.89,Online
2025-07-26 10:00:00,Nalubaale,Hydro,180,109.48,Online
2025-07-26 11:00:00,Nalubaale,Hydro,180,112.8,Online
2025-07-26 12:00:00,Nalubaale,Hydro,180,106.18,Online
2025-07-26 13:00:00,Nalubaale,Hydro,180,110.43,Online
2025-07-26 14:00:00,Nalubaale,Hydro,180,105.51,Online
2025-07-26 15:00:00,Nalubaale,Hydro,180,101.51,Online
2025-07-26 16:00:00,Nalubaale,Hydro,180,118.45,Online
2025-07-26 17:00:00,Nalubaale,Hydro,180,101.29,Online
2025-07-26 18:00:00,Nalubaale,Hydro,180,108.6,Online
2025-07-26 19:00:00,Nalubaale,Hydro,180,108.55,Online
2025-07-26 20:00:00,Nalubaale,Hydro,180,109.54,Online
2025-07-26 21:00:00,Nalubaale,Hydro,180,106.94,Online
2025-07-26 22:00:00,Nalubaale,Hydro,180,106.98,Online
2025-07-26 23:00:00,Nalubaale,Hydro,180,107.92,Online
2025-07-27 00:00:00,Nalubaale,Hydro,180,109.46,Online
2025-07-27 01:00:00,Nalubaale,Hydro,180,107.39,Online
2025-07-27 02:00:00,Nalubaale,Hydro,180,107.11,Online
2025-07-27 03:00:00,Nalubaale,Hydro,180,101.72,Online
2025-07-27 04:00:00,Nalubaale,Hydro,180,116.05,Online
2025-07-27 05:00:00,Nalubaale,Hydro,180,109.7,Online
2025-07-27 06:00:00,Nalubaale,Hydro,180,108.3,Online
2025-07-27 07:00:00,Nalubaale,Hydro,180,104.72,Online
2025-07-27 08:00:00,Nalubaale,Hydro,180,103.09,Online
2025-07-27 09:00:00,Nalubaale,Hydro,180,111.1,Online
2025-07-27 10:00:00,Nalubaale,Hydro,180,106.71,Online
2025-07-27 11:00:00,Nalubaale,Hydro,180,110.07,Online
2025-07-27 12:00:00,Nalubaale,Hydro,180,101.59,Online
2025-07-27 13:00:00,Nalubaale,Hydro,180,114.05,Online
2025-07-27 14:00:00,Nalubaale,Hydro,180,111.27,Online
2025-07-27 15:00:00,Nalubaale,Hydro,180,107.05,Online
2025-07-27 16:00:00,Nalubaale,Hydro,180,109.41,Online
2025-07-27 17:00:00,Nalubaale,Hydro,180,110.58,Online
2025-07-27 18:00:00,Nalubaale,Hydro,180,101.66,Online
2025-07-27 19:00:00,Nalubaale,Hydro,180,114.61,Online
2025-07-27 20:00:00,Nalubaale,Hydro,180,109.48,Online
2025-07-27 21:00:00,Nalubaale,Hydro,180,104.38,Online
2025-07-27 22:00:00,Nalubaale,Hydro,180,102.69,Online
2025-07-27 23:00:00,Nalubaale,Hydro,180,111.64,Online
2025-07-28 00:00:00,Nalubaale,Hydro,180,108.4,Online
2025-07-28 01:00:00,Nalubaale,Hydro,180,109.57,Online
2025-07-28 02:00:00,Nalubaale,Hydro,180,107.61,Online
2025-07-28 03:00:00,Nalubaale,Hydro,180,103.18,Online
2025-07-28 04:00:00,Nalubaale,Hydro,180,109.68,Online
2025-07-28 05:00:00,Nalubaale,Hydro,180,106.64,Online
2025-07-28 06:00:00,Nalubaale,Hydro,180,107.4,Online
2025-07-28 07:00:00,Nalubaale,Hydro,180,117.71,Online
2025-07-28 08:00:00,Nalubaale,Hydro,180,111.23,Online
2025-07-28 09:00:00,Nalubaale,Hydro,180,111.48,Online
2025-07-28 10:00:00,Nalubaale,Hydro,180,119.19,Online
2025-07-28 11:00:00,Nalubaale,Hydro,180,109.15,Online
2025-07-28 12:00:00,Nalubaale,Hydro,180,108.01,Online
2025-07-28 13:00:00,Nalubaale,Hydro,180,104.57,Online
2025-07-28 14:00:00,Nalubaale,Hydro,180,105.55,Online
2025-07-28 15:00:00,Nalubaale,Hydro,180,98.69,Online
2025-07-28 16:00:00,Nalubaale,Hydro,180,110.89,Online
2025-07-28 17:00:00,Nalubaale,Hydro,180,102.04,Online
2025-07-28 18:00:00,Nalubaale,Hydro,180,111.37,Online
2025-07-28 19:00:00,Nalubaale,Hydro,180,107.31,Online
2025-07-28 20:00:00,Nalubaale,Hydro,180,108.04,Online
2025-07-28 21:00:00,Nalubaale,Hydro,180,107.31,Online
2025-07-28 22:00:00,Nalubaale,Hydro,180,113.45,Online
2025-07-28 23:00:00,Nalubaale,Hydro,180,112.69,Online
2025-07-29 00:00:00,Nalubaale,Hydro,180,107.48,Online
2025-07-29 01:00:00,Nalubaale,Hydro,180,103.73,Online
2025-07-29 02:00:00,Nalubaale,Hydro,180,111.58,Online
2025-07-29 03:00:00,Nalubaale,Hydro,180,103.41,Online
2025-07-29 04:00:00,Nalubaale,Hydro,180,100.91,Online
2025-07-29 05:00:00,Nalubaale,Hydro,180,109.75,Online
2025-07-29 06:00:00,Nalubaale,Hydro,180,112.85,Online
2025-07-29 07:00:00,Nalubaale,Hydro,180,105.86,Online
2025-07-29 08:00:00,Nalubaale,Hydro,180,109.34,Online
2025-07-29 09:00:00,Nalubaale,Hydro,180,105.81,Online
2025-07-29 10:00:00,Nalubaale,Hydro,180,110.71,Online
2025-07-29 11:00:00,Nalubaale,Hydro,180,112.32,Online
2025-07-29 12:00:00,Nalubaale,Hydro,180,106.47,Online
2025-07-29 13:00:00,Nalubaale,Hydro,180,103.18,Online
2025-07-29 14:00:00,Nalubaale,Hydro,180,101.33,Online
2025-07-29 15:00:00,Nalubaale,Hydro,180,111.59,Online
2025-07-29 16:00:00,Nalubaale,Hydro,180,102.71,Online
2025-07-29 17:00:00,Nalubaale,Hydro,180,109.2,Online
2025-07-29 18:00:00,Nalubaale,Hydro,180,110.95,Online
2025-07-29 19:00:00,Nalubaale,Hydro,180,105.45,Online
2025-07-29 20:00:00,Nalubaale,Hydro,180,106.89,Online
2025-07-29 21:00:00,Nalubaale,Hydro,180,111.9,Online
2025-07-29 22:00:00,Nalubaale,Hydro,180,104.13,Online
2025-07-29 23:00:00,Nalubaale,Hydro,180,103.69,Online
2025-07-30 00:00:00,Nalubaale,Hydro,180,106.74,Online
2025-07-30 01:00:00,Nalubaale,Hydro,180,113.26,Online
2025-07-30 02:00:00,Nalubaale,Hydro,180,114.7,Online
2025-07-30 03:00:00,Nalubaale,Hydro,180,107.33,Online
2025-07-30 04:00:00,Nalubaale,Hydro,180,104.68,Online
2025-07-30 05:00:00,Nalubaale,Hydro,180,112.34,Online
2025-07-30 06:00:00,Nalubaale,Hydro,180,100.56,Online
2025-07-30 07:00:00,Nalubaale,Hydro,180,108.82,Online
2025-07-30 08:00:00,Nalubaale,Hydro,180,107.56,Online
2025-07-30 09:00:00,Nalubaale,Hydro,180,113.33,Online
2025-07-30 10:00:00,Nalubaale,Hydro,180,113.77,Online
2025-07-30 11:00:00,Nalubaale,Hydro,180,103.69,Online
2025-07-30 12:00:00,Nalubaale,Hydro,180,108.48,Online
2025-07-30 13:00:00,Nalubaale,Hydro,180,105.29,Online
2025-07-30 14:00:00,Nalubaale,Hydro,180,106.49,Online
2025-07-30 15:00:00,Nalubaale,Hydro,180,110.41,Online
2025-07-30 16:00:00,Nalubaale,Hydro,180,106.31,Online
2025-07-30 17:00:00,Nalubaale,Hydro,180,108.59,Online
2025-07-30 18:00:00,Nalubaale,Hydro,180,111.88,Online
2025-07-30 19:00:00,Nalubaale,Hydro,180,114.28,Online
2025-07-30 20:00:00,Nalubaale,Hydro,180,109.0,Online
2025-07-30 21:00:00,Nalubaale,Hydro,180,108.26,Online
2025-07-30 22:00:00,Nalubaale,Hydro,180,102.98,Online
2025-07-30 23:00:00,Nalubaale,Hydro,180,114.59,Online
2025-07-31 00:00:00,Nalubaale,Hydro,180,109.99,Online
2025-07-31 01:00:00,Nalubaale,Hydro,180,108.44,Online
2025-07-31 02:00:00,Nalubaale,Hydro,180,108.22,Online
2025-07-31 03:00:00,Nalubaale,Hydro,180,109.41,Online
2025-07-31 04:00:00,Nalubaale,Hydro,180,111.18,Online
2025-07-31 05:00:00,Nalubaale,Hydro,180,111.71,Online
2025-07-31 06:00:00,Nalubaale,Hydro,180,114.8,Online
2025-07-31 07:00:00,Nalubaale,Hydro,180,108.9,Online
2025-07-31 08:00:00,Nalubaale,Hydro,180,115.42,Online
2025-07-31 09:00:00,Nalubaale,Hydro,180,112.41,Online
2025-07-31 10:00:00,Nalubaale,Hydro,180,107.59,Online
2025-07-31 11:00:00,Nalubaale,Hydro,180,100.66,Online
2025-07-31 12:00:00,Nalubaale,Hydro,180,108.22,Online
2025-07-31 13:00:00,Nalubaale,Hydro,180,114.57,Online
2025-07-31 14:00:00,Nalubaale,Hydro,180,104.51,Online
2025-07-31 15:00:00,Nalubaale,Hydro,180,108.21,Online
2025-07-31 16:00:00,Nalubaale,Hydro,180,108.56,Online
2025-07-31 17:00:00,Nalubaale,Hydro,180,111.91,Online
2025-07-31 18:00:00,Nalubaale,Hydro,180,106.18,Online
2025-07-31 19:00:00,Nalubaale,Hydro,180,104.1,Online
2025-07-31 20:00:00,Nalubaale,Hydro,180,110.31,Online
2025-07-31 21:00:00,Nalubaale,Hydro,180,104.64,Online
2025-07-31 22:00:00,Nalubaale,Hydro,180,99.93,Online
2025-07-31 23:00:00,Nalubaale,Hydro,180,115.79,Online
2025-08-01 00:00:00,Nalubaale,Hydro,180,111.99,Online
2025-08-01 01:00:00,Nalubaale,Hydro,180,116.12,Online
2025-08-01 02:00:00,Nalubaale,Hydro,180,111.76,Online
2025-08-01 03:00:00,Nalubaale,Hydro,180,110.93,Online
2025-08-01 04:00:00,Nalubaale,Hydro,180,109.58,Online
2025-08-01 05:00:00,Nalubaale,Hydro,180,107.18,Online
2025-08-01 06:00:00,Nalubaale,Hydro,180,110.2,Online
2025-08-01 07:00:00,Nalubaale,Hydro,180,105.6,Online
2025-08-01 08:00:00,Nalubaale,Hydro,180,103.37,Online
2025-08-01 09:00:00,Nalubaale,Hydro,180,106.55,Online
2025-08-01 10:00:00,Nalubaale,Hydro,180,113.57,Online
2025-08-01 11:00:00,Nalubaale,Hydro,180,102.66,Online
2025-08-01 12:00:00,Nalubaale,Hydro,180,102.73,Online
2025-08-01 13:00:00,Nalubaale,Hydro,180,110.54,Online
2025-08-01 14:00:00,Nalubaale,Hydro,180,106.19,Online
2025-08-01 15:00:00,Nalubaale,Hydro,180,110.08,Online
2025-08-01 16:00:00,Nalubaale,Hydro,180,112.26,Online
2025-08-01 17:00:00,Nalubaale,Hydro,180,109.98,Online
2025-08-01 18:00:00,Nalubaale,Hydro,180,105.26,Online
2025-08-01 19:00:00,Nalubaale,Hydro,180,113.53,Online
2025-08-01 20:00:00,Nalubaale,Hydro,180,111.19,Online
2025-08-01 21:00:00,Nalubaale,Hydro,180,108.1,Online
2025-08-01 22:00:00,Nalubaale,Hydro,180,0.0,Outage
2025-08-01 23:00:00,Nalubaale,Hydro,180,0.0,Outage
2025-08-02 00:00:00,Nalubaale,Hydro,180,0.0,Outage
2025-08-02 01:00:00,Nalubaale,Hydro,180,0.0,Outage
2025-08-02 02:00:00,Nalubaale,Hydro,180,0.0,Outage
2025-08-02 03:00:00,Nalubaale,Hydro,180,0.0,Outage
2025-08-02 04:00:00,Nalubaale,Hydro,180,0.0,Outage
2025-08-02 05:00:00,Nalubaale,Hydro,180,110.33,Online
2025-08-02 06:00:00,Nalubaale,Hydro,180,115.71,Online
2025-08-02 07:00:00,Nalubaale,Hydro,180,103.24,Online
2025-08-02 08:00:00,Nalubaale,Hydro,180,107.8,Online
2025-08-02 09:00:00,Nalubaale,Hydro,180,107.33,Online
2025-08-02 10:00:00,Nalubaale,Hydro,180,115.3,Online
2025-08-02 11:00:00,Nalubaale,Hydro,180,112.96,Online
2025-08-02 12:00:00,Nalubaale,Hydro,180,104.32,Online
2025-08-02 13:00:00,Nalubaale,Hydro,180,109.6,Online
2025-08-02 14:00:00,Nalubaale,Hydro,180,118.07,Online
2025-08-02 15:00:00,Nalubaale,Hydro,180,105.41,Online
2025-08-02 16:00:00,Nalubaale,Hydro,180,108.07,Online
2025-08-02 17:00:00,Nalubaale,Hydro,180,110.34,Online
2025-08-02 18:00:00,Nalubaale,Hydro,180,105.48,Online
2025-08-02 19:00:00,Nalubaale,Hydro,180,115.74,Online
2025-08-02 20:00:00,Nalubaale,Hydro,180,106.07,Online
2025-08-02 21:00:00,Nalubaale,Hydro,180,102.11,Online
2025-08-02 22:00:00,Nalubaale,Hydro,180,105.85,Online
2025-08-02 23:00:00,Nalubaale,Hydro,180,110.94,Online
2025-08-03 00:00:00,Nalubaale,Hydro,180,104.8,Online
2025-08-03 01:00:00,Nalubaale,Hydro,180,109.56,Online
2025-08-03 02:00:00,Nalubaale,Hydro,180,110.69,Online
2025-08-03 03:00:00,Nalubaale,Hydro,180,103.02,Online
2025-08-03 04:00:00,Nalubaale,Hydro,180,105.81,Online
2025-08-03 05:00:00,Nalubaale,Hydro,180,109.76,Online
2025-08-03 06:00:00,Nalubaale,Hydro,180,111.3,Online
2025-08-03 07:00:00,Nalubaale,Hydro,180,105.92,Online
2025-08-03 08:00:00,Nalubaale,Hydro,180,108.91,Online
2025-08-03 09:00:00,Nalubaale,Hydro,180,107.02,Online
2025-08-03 10:00:00,Nalubaale,Hydro,180,111.41,Online
2025-08-03 11:00:00,Nalubaale,Hydro,180,110.5,Online
2025-08-03 12:00:00,Nalubaale,Hydro,180,106.64,Online
2025-08-03 13:00:00,Nalubaale,Hydro,180,110.33,Online
2025-08-03 14:00:00,Nalubaale,Hydro,180,106.47,Online
2025-08-03 15:00:00,Nalubaale,Hydro,180,110.23,Online
2025-08-03 16:00:00,Nalubaale,Hydro,180,110.29,Online
2025-08-03 17:00:00,Nalubaale,Hydro,180,118.52,Online
2025-08-03 18:00:00,Nalubaale,Hydro,180,106.8,Online
2025-08-03 19:00:00,Nalubaale,Hydro,180,107.64,Online
2025-08-03 20:00:00,Nalubaale,Hydro,180,105.45,Online
2025-08-03 21:00:00,Nalubaale,Hydro,180,103.78,Online
2025-08-03 22:00:00,Nalubaale,Hydro,180,106.28,Online
2025-08-03 23:00:00,Nalubaale,Hydro,180,111.13,Online
2025-08-04 00:00:00,Nalubaale,Hydro,180,111.63,Online
2025-08-04 01:00:00,Nalubaale,Hydro,180,109.71,Online
2025-08-04 02:00:00,Nalubaale,Hydro,180,107.15,Online
2025-08-04 03:00:00,Nalubaale,Hydro,180,106.29,Online
2025-08-04 04:00:00,Nalubaale,Hydro,180,104.45,Online
2025-08-04 05:00:00,Nalubaale,Hydro,180,106.01,Online
2025-08-04 06:00:00,Nalubaale,Hydro,180,102.81,Online
2025-08-04 07:00:00,Nalubaale,Hydro,180,114.32,Online
2025-08-04 08:00:00,Nalubaale,Hydro,180,116.4,Online
2025-08-04 09:00:00,Nalubaale,Hydro,180,100.03,Online
2025-08-04 10:00:00,Nalubaale,Hydro,180,109.68,Online
2025-08-04 11:00:00,Nalubaale,Hydro,180,109.61,Online
2025-08-04 12:00:00,Nalubaale,Hydro,180,109.33,Online
2025-08-04 13:00:00,Nalubaale,Hydro,180,105.86,Online
2025-08-04 14:00:00,Nalubaale,Hydro,180,112.86,Online
2025-08-04 15:00:00,Nalubaale,Hydro,180,110.21,Online
2025-08-04 16:00:00,Nalubaale,Hydro,180,112.91,Online
2025-08-04 17:00:00,Nalubaale,Hydro,180,105.23,Online
2025-08-04 18:00:00,Nalubaale,Hydro,180,102.43,Online
2025-08-04 19:00:00,Nalubaale,Hydro,180,110.31,Online
2025-08-04 20:00:00,Nalubaale,Hydro,180,104.25,Online
2025-08-04 21:00:00,Nalubaale,Hydro,180,113.0,Online
2025-08-04 22:00:00,Nalubaale,Hydro,180,99.2,Online
2025-08-04 23:00:00,Nalubaale,Hydro,180,106.4,Online
2025-08-05 00:00:00,Nalubaale,Hydro,180,105.92,Online
2025-08-05 01:00:00,Nalubaale,Hydro,180,107.15,Online
2025-08-05 02:00:00,Nalubaale,Hydro,180,109.73,Online
2025-08-05 03:00:00,Nalubaale,Hydro,180,110.32,Online
2025-08-05 04:00:00,Nalubaale,Hydro,180,111.37,Online
