timestamp,region,lat,lon,demand_mw,transmission_loss_pct,frequency_hz
2025-02-27 23:00:00,Central,0.7167,31.7833,127.86,10.12,50.036
2025-02-28 00:00:00,Central,0.7167,31.7833,109.81,10.87,49.983
2025-02-28 01:00:00,Central,0.7167,31.7833,94.76,12.26,49.992
2025-02-28 02:00:00,Central,0.7167,31.7833,88.44,11.36,49.957
2025-02-28 03:00:00,Central,0.7167,31.7833,86.56,10.6,49.986
2025-02-28 04:00:00,Central,0.7167,31.7833,92.78,12.77,49.987
2025-02-28 05:00:00,Central,0.7167,31.7833,106.31,10.96,50.011
2025-02-28 06:00:00,Central,0.7167,31.7833,112.46,12.45,49.972
2025-02-28 07:00:00,Central,0.7167,31.7833,144.22,10.54,50.002
2025-02-28 08:00:00,Central,0.7167,31.7833,166.76,10.97,50.005
2025-02-28 09:00:00,Central,0.7167,31.7833,150.14,12.42,49.988
2025-02-28 10:00:00,Central,0.7167,31.7833,156.66,9.95,50.021
2025-02-28 11:00:00,Central,0.7167,31.7833,135.81,13.3,49.989
2025-02-28 12:00:00,Central,0.7167,31.7833,160.99,10.18,50.008
2025-02-28 13:00:00,Central,0.7167,31.7833,138.02,11.6,49.968
2025-02-28 14:00:00,Central,0.7167,31.7833,138.84,11.47,49.981
2025-02-28 15:00:00,Central,0.7167,31.7833,127.77,9.81,50.024
2025-02-28 16:00:00,Central,0.7167,31.7833,138.28,9.4,49.958
2025-02-28 17:00:00,Central,0.7167,31.7833,155.25,9.65,50.019
2025-02-28 18:00:00,Central,0.7167,31.7833,173.89,10.73,49.992
2025-02-28 19:00:00,Central,0.7167,31.7833,169.43,11.62,49.949
2025-02-28 20:00:00,Central,0.7167,31.7833,172.33,10.65,49.989
2025-02-28 21:00:00,Central,0.7167,31.7833,156.3,10.39,50.018
2025-02-28 22:00:00,Central,0.7167,31.7833,137.54,10.29,50.058
2025-02-28 23:00:00,Central,0.7167,31.7833,118.99,10.72,50.047
2025-03-01 00:00:00,Central,0.7167,31.7833,95.95,10.62,49.977
2025-03-01 01:00:00,Central,0.7167,31.7833,83.36,10.51,50.02
2025-03-01 02:00:00,Central,0.7167,31.7833,86.28,9.94,49.989
2025-03-01 03:00:00,Central,0.7167,31.7833,83.98,10.14,49.985
2025-03-01 04:00:00,Central,0.7167,31.7833,82.25,11.8,50.025
2025-03-01 05:00:00,Central,0.7167,31.7833,96.26,10.28,50.006
2025-03-01 06:00:00,Central,0.7167,31.7833,104.86,11.78,50.006
2025-03-01 07:00:00,Central,0.7167,31.7833,132.02,11.08,49.958
2025-03-01 08:00:00,Central,0.7167,31.7833,161.85,12.88,49.976
2025-03-01 09:00:00,Central,0.7167,31.7833,140.93,11.12,49.977
2025-03-01 10:00:00,Central,0.7167,31.7833,132.92,11.55,50.013
2025-03-01 11:00:00,Central,0.7167,31.7833,130.24,9.91,50.018
2025-03-01 12:00:00,Central,0.7167,31.7833,128.98,9.59,50.043
2025-03-01 13:00:00,Central,0.7167,31.7833,119.86,12.87,49.976
2025-03-01 14:00:00,Central,0.7167,31.7833,121.04,11.88,50.044
2025-03-01 15:00:00,Central,0.7167,31.7833,123.85,9.68,49.993
2025-03-01 16:00:00,Central,0.7167,31.7833,119.56,11.61,50.002
2025-03-01 17:00:00,Central,0.7167,31.7833,139.58,11.71,49.997
2025-03-01 18:00:00,Central,0.7167,31.7833,147.03,12.58,50.006
2025-03-01 19:00:00,Central,0.7167,31.7833,166.36,10.11,50.017
2025-03-01 20:00:00,Central,0.7167,31.7833,165.99,10.81,50.026
2025-03-01 21:00:00,Central,0.7167,31.7833,141.91,10.46,49.994
2025-03-01 22:00:00,Central,0.7167,31.7833,123.84,11.18,50.002
2025-03-01 23:00:00,Central,0.7167,31.7833,111.67,10.57,49.977
2025-03-02 00:00:00,Central,0.7167,31.7833,89.72,11.71,50.017
2025-03-02 01:00:00,Central,0.7167,31.7833,89.16,9.61,50.007
2025-03-02 02:00:00,Central,0.7167,31.7833,83.45,11.17,49.981
2025-03-02 03:00:00,Central,0.7167,31.7833,88.05,9.6,49.969
2025-03-02 04:00:00,Central,0.7167,31.7833,86.05,12.17,50.004
2025-03-02 05:00:00,Central,0.7167,31.7833,91.88,10.74,50.033
2025-03-02 06:00:00,Central,0.7167,31.7833,108.12,10.84,50.04
2025-03-02 07:00:00,Central,0.7167,31.7833,141.79,11.83,49.968
2025-03-02 08:00:00,Central,0.7167,31.7833,159.64,11.21,50.023
2025-03-02 09:00:00,Central,0.7167,31.7833,136.79,11.01,50.02
2025-03-02 10:00:00,Central,0.7167,31.7833,138.75,10.4,50.035
2025-03-02 11:00:00,Central,0.7167,31.7833,133.98,10.79,50.012
2025-03-02 12:00:00,Central,0.7167,31.7833,130.16,10.03,49.992
2025-03-02 13:00:00,Central,0.7167,31.7833,133.3,10.0,50.02
2025-03-02 14:00:00,Central,0.7167,31.7833,120.51,11.34,49.936
2025-03-02 15:00:00,Central,0.7167,31.7833,121.08,9.66,49.975
2025-03-02 16:00:00,Central,0.7167,31.7833,128.92,10.79,49.978
2025-03-02 17:00:00,Central,0.7167,31.7833,148.34,11.23,49.983
2025-03-02 18:00:00,Central,0.7167,31.7833,161.88,11.34,49.962
2025-03-02 19:00:00,Central,0.7167,31.7833,154.62,8.7,49.986
2025-03-02 20:00:00,Central,0.7167,31.7833,154.96,10.34,49.986
2025-03-02 21:00:00,Central,0.7167,31.7833,151.58,11.82,49.993
2025-03-02 22:00:00,Central,0.7167,31.7833,131.0,11.58,50.007
2025-03-02 23:00:00,Central,0.7167,31.7833,108.0,11.04,49.969
2025-03-03 00:00:00,Central,0.7167,31.7833,102.13,10.51,49.989
2025-03-03 01:00:00,Central,0.7167,31.7833,97.32,10.84,49.998
2025-03-03 02:00:00,Central,0.7167,31.7833,93.84,11.41,49.954
2025-03-03 03:00:00,Central,0.7167,31.7833,81.29,10.66,49.998
2025-03-03 04:00:00,Central,0.7167,31.7833,89.97,11.54,50.006
2025-03-03 05:00:00,Central,0.7167,31.7833,101.67,11.98,50.019
2025-03-03 06:00:00,Central,0.7167,31.7833,112.8,10.69,49.967
2025-03-03 07:00:00,Central,0.7167,31.7833,148.65,11.6,49.996
2025-03-03 08:00:00,Central,0.7167,31.7833,158.84,10.51,50.031
2025-03-03 09:00:00,Central,0.7167,31.7833,163.89,10.68,49.957
2025-03-03 10:00:00,Central,0.7167,31.7833,146.15,11.62,50.0
2025-03-03 11:00:00,Central,0.7167,31.7833,145.93,12.97,49.962
2025-03-03 12:00:00,Central,0.7167,31.7833,146.13,10.82,49.989
2025-03-03 13:00:00,Central,0.7167,31.7833,135.33,13.41,49.98
2025-03-03 14:00:00,Central,0.7167,31.7833,126.94,10.49,50.009
2025-03-03 15:00:00,Central,0.7167,31.7833,122.63,12.09,49.993
2025-03-03 16:00:00,Central,0.7167,31.7833,128.39,12.07,49.968
2025-03-03 17:00:00,Central,0.7167,31.7833,158.39,12.29,50.038
2025-03-03 18:00:00,Central,0.7167,31.7833,166.16,10.67,50.004
2025-03-03 19:00:00,Central,0.7167,31.7833,181.9,11.55,50.025
2025-03-03 20:00:00,Central,0.7167,31.7833,168.81,11.22,49.973
2025-03-03 21:00:00,Central,0.7167,31.7833,156.96,10.89,49.99
2025-03-03 22:00:00,Central,0.7167,31.7833,142.42,10.97,50.025
2025-03-03 23:00:00,Central,0.7167,31.7833,113.3,9.66,49.981
2025-03-04 00:00:00,Central,0.7167,31.7833,104.5,11.0,50.0
2025-03-04 01:00:00,Central,0.7167,31.7833,102.09,10.66,49.998
2025-03-04 02:00:00,Central,0.7167,31.7833,93.89,10.84,49.941
2025-03-04 03:00:00,Central,0.7167,31.7833,90.22,9.86,49.998
2025-03-04 04:00:00,Central,0.7167,31.7833,95.07,10.77,49.99
2025-03-04 05:00:00,Central,0.7167,31.7833,104.82,11.36,49.996
2025-03-04 06:00:00,Central,0.7167,31.7833,113.14,10.17,49.982
2025-03-04 07:00:00,Central,0.7167,31.7833,157.05,11.39,49.968
2025-03-04 08:00:00,Central,0.7167,31.7833,153.5,11.18,49.98
2025-03-04 09:00:00,Central,0.7167,31.7833,168.84,10.73,49.987
2025-03-04 10:00:00,Central,0.7167,31.7833,141.35,11.65,50.015
2025-03-04 11:00:00,Central,0.7167,31.7833,142.56,12.04,49.986
2025-03-04 12:00:00,Central,0.7167,31.7833,144.89,10.63,50.003
2025-03-04 13:00:00,Central,0.7167,31.7833,135.38,10.37,50.005
2025-03-04 14:00:00,Central,0.7167,31.7833,131.65,11.69,49.986
2025-03-04 15:00:00,Central,0.7167,31.7833,129.27,10.47,50.024
2025-03-04 16:00:00,Central,0.7167,31.7833,138.91,9.87,49.991
2025-03-04 17:00:00,Central,0.7167,31.7833,155.7,11.77,49.986
2025-03-04 18:00:00,Central,0.7167,31.7833,166.47,10.54,50.028
2025-03-04 19:00:00,Central,0.7167,31.7833,176.29,11.58,50.003
2025-03-04 20:00:00,Central,0.7167,31.7833,169.54,9.75,49.94
2025-03-04 21:00:00,Central,0.7167,31.7833,159.41,11.31,49.934
2025-03-04 22:00:00,Central,0.7167,31.7833,130.94,11.08,50.04
2025-03-04 23:00:00,Central,0.7167,31.7833,121.1,11.88,50.002
2025-03-05 00:00:00,Central,0.7167,31.7833,104.35,9.37,49.996
2025-03-05 01:00:00,Central,0.7167,31.7833,96.72,9.81,49.945
2025-03-05 02:00:00,Central,0.7167,31.7833,87.76,12.33,49.996
2025-03-05 03:00:00,Central,0.7167,31.7833,99.29,11.01,49.974
2025-03-05 04:00:00,Central,0.7167,31.7833,96.04,9.95,49.992
2025-03-05 05:00:00,Central,0.7167,31.7833,104.88,11.51,49.982
2025-03-05 06:00:00,Central,0.7167,31.7833,125.96,10.6,49.993
2025-03-05 07:00:00,Central,0.7167,31.7833,137.66,10.39,50.005
2025-03-05 08:00:00,Central,0.7167,31.7833,172.61,12.76,50.009
2025-03-05 09:00:00,Central,0.7167,31.7833,155.11,10.64,49.998
2025-03-05 10:00:00,Central,0.7167,31.7833,151.85,9.11,50.003
2025-03-05 11:00:00,Central,0.7167,31.7833,137.98,10.76,49.955
2025-03-05 12:00:00,Central,0.7167,31.7833,145.77,10.3,49.998
2025-03-05 13:00:00,Central,0.7167,31.7833,148.84,8.73,50.005
2025-03-05 14:00:00,Central,0.7167,31.7833,131.0,11.76,49.998
2025-03-05 15:00:00,Central,0.7167,31.7833,131.31,12.35,50.037
2025-03-05 16:00:00,Central,0.7167,31.7833,132.05,11.44,49.993
2025-03-05 17:00:00,Central,0.7167,31.7833,151.28,10.92,49.967
2025-03-05 18:00:00,Central,0.7167,31.7833,170.55,10.63,49.278
2025-03-05 19:00:00,Central,0.7167,31.7833,173.25,10.89,49.479
2025-03-05 20:00:00,Central,0.7167,31.7833,174.73,11.95,48.933
2025-03-05 21:00:00,Central,0.7167,31.7833,166.86,8.99,49.885
2025-03-05 22:00:00,Central,0.7167,31.7833,137.07,11.06,50.037
2025-03-05 23:00:00,Central,0.7167,31.7833,113.97,12.13,49.991
2025-03-06 00:00:00,Central,0.7167,31.7833,106.37,9.78,50.027
2025-03-06 01:00:00,Central,0.7167,31.7833,99.7,12.04,50.018
2025-03-06 02:00:00,Central,0.7167,31.7833,91.02,12.73,50.059
2025-03-06 03:00:00,Central,0.7167,31.7833,89.44,10.54,50.011
2025-03-06 04:00:00,Central,0.7167,31.7833,89.84,9.76,50.002
2025-03-06 05:00:00,Central,0.7167,31.7833,105.2,10.5,50.002
2025-03-06 06:00:00,Central,0.7167,31.7833,117.72,11.47,50.007
2025-03-06 07:00:00,Central,0.7167,31.7833,147.15,13.61,49.994
2025-03-06 08:00:00,Central,0.7167,31.7833,165.01,10.35,49.582
2025-03-06 09:00:00,Central,0.7167,31.7833,149.02,10.4,50.012
2025-03-06 10:00:00,Central,0.7167,31.7833,150.56,11.01,49.983
2025-03-06 11:00:00,Central,0.7167,31.7833,146.14,11.25,49.953
2025-03-06 12:00:00,Central,0.7167,31.7833,134.68,11.11,49.967
2025-03-06 13:00:00,Central,0.7167,31.7833,148.16,9.46,50.041
2025-03-06 14:00:00,Central,0.7167,31.7833,132.24,9.9,49.992
2025-03-06 15:00:00,Central,0.7167,31.7833,132.17,11.94,50.019
2025-03-06 16:00:00,Central,0.7167,31.7833,141.67,12.42,49.983
2025-03-06 17:00:00,Central,0.7167,31.7833,150.02,9.8,50.022
2025-03-06 18:00:00,Central,0.7167,31.7833,161.68,12.35,49.718
2025-03-06 19:00:00,Central,0.7167,31.7833,170.83,8.81,48.849
2025-03-06 20:00:00,Central,0.7167,31.7833,177.74,11.4,48.6
2025-03-06 21:00:00,Central,0.7167,31.7833,145.98,10.8,49.984
2025-03-06 22:00:00,Central,0.7167,31.7833,146.81,11.48,49.985
2025-03-06 23:00:00,Central,0.7167,31.7833,118.95,9.77,49.971
2025-03-07 00:00:00,Central,0.7167,31.7833,105.07,11.97,49.996
2025-03-07 01:00:00,Central,0.7167,31.7833,94.3,10.85,50.0
2025-03-07 02:00:00,Central,0.7167,31.7833,94.41,10.39,49.99
2025-03-07 03:00:00,Central,0.7167,31.7833,93.83,10.7,50.018
2025-03-07 04:00:00,Central,0.7167,31.7833,91.88,11.89,50.002
2025-03-07 05:00:00,Central,0.7167,31.7833,95.89,11.09,50.0
2025-03-07 06:00:00,Central,0.7167,31.7833,121.44,11.48,50.038
2025-03-07 07:00:00,Central,0.7167,31.7833,145.8,11.85,50.003
2025-03-07 08:00:00,Central,0.7167,31.7833,173.64,10.44,49.966
2025-03-07 09:00:00,Central,0.7167,31.7833,149.01,10.53,50.026
2025-03-07 10:00:00,Central,0.7167,31.7833,163.29,13.75,50.005
2025-03-07 11:00:00,Central,0.7167,31.7833,137.97,9.82,49.993
2025-03-07 12:00:00,Central,0.7167,31.7833,143.6,9.02,49.976
2025-03-07 13:00:00,Central,0.7167,31.7833,129.83,10.37,50.032
2025-03-07 14:00:00,Central,0.7167,31.7833,129.9,10.84,50.042
2025-03-07 15:00:00,Central,0.7167,31.7833,133.13,11.89,49.983
2025-03-07 16:00:00,Central,0.7167,31.7833,146.97,10.49,50.007
2025-03-07 17:00:00,Central,0.7167,31.7833,152.11,11.92,50.011
2025-03-07 18:00:00,Central,0.7167,31.7833,159.65,10.67,49.956
2025-03-07 19:00:00,Central,0.7167,31.7833,170.8,11.66,49.999
2025-03-07 20:00:00,Central,0.7167,31.7833,171.76,12.26,49.956
2025-03-07 21:00:00,Central,0.7167,31.7833,156.9,10.52,50.0
2025-03-07 22:00:00,Central,0.7167,31.7833,142.07,12.0,50.057
2025-03-07 23:00:00,Central,0.7167,31.7833,119.29,9.99,49.964
2025-03-08 00:00:00,Central,0.7167,31.7833,101.69,11.25,50.047
2025-03-08 01:00:00,Central,0.7167,31.7833,88.33,11.38,50.044
2025-03-08 02:00:00,Central,0.7167,31.7833,84.06,11.32,50.0
2025-03-08 03:00:00,Central,0.7167,31.7833,79.96,11.43,50.013
2025-03-08 04:00:00,Central,0.7167,31.7833,84.49,11.39,49.993
2025-03-08 05:00:00,Central,0.7167,31.7833,101.3,8.16,49.989
2025-03-08 06:00:00,Central,0.7167,31.7833,110.96,11.36,50.005
2025-03-08 07:00:00,Central,0.7167,31.7833,140.09,9.52,49.981
2025-03-08 08:00:00,Central,0.7167,31.7833,153.58,10.59,50.012
2025-03-08 09:00:00,Central,0.7167,31.7833,140.96,11.99,50.001
2025-03-08 10:00:00,Central,0.7167,31.7833,134.98,11.69,49.973
2025-03-08 11:00:00,Central,0.7167,31.7833,128.75,12.65,50.018
2025-03-08 12:00:00,Central,0.7167,31.7833,132.97,11.57,50.018
2025-03-08 13:00:00,Central,0.7167,31.7833,133.48,10.4,50.028
2025-03-08 14:00:00,Central,0.7167,31.7833,125.0,9.87,49.988
2025-03-08 15:00:00,Central,0.7167,31.7833,115.0,12.37,50.026
2025-03-08 16:00:00,Central,0.7167,31.7833,133.82,10.09,50.054
2025-03-08 17:00:00,Central,0.7167,31.7833,147.05,10.0,50.001
2025-03-08 18:00:00,Central,0.7167,31.7833,152.48,11.23,50.003
2025-03-08 19:00:00,Central,0.7167,31.7833,159.5,12.36,50.017
2025-03-08 20:00:00,Central,0.7167,31.7833,167.55,11.24,49.946
2025-03-08 21:00:00,Central,0.7167,31.7833,143.13,10.85,49.966
2025-03-08 22:00:00,Central,0.7167,31.7833,123.1,10.42,49.986
2025-03-08 23:00:00,Central,0.7167,31.7833,105.94,11.55,49.991
2025-03-09 00:00:00,Central,0.7167,31.7833,98.16,9.41,50.003
2025-03-09 01:00:00,Central,0.7167,31.7833,89.44,9.78,50.007
2025-03-09 02:00:00,Central,0.7167,31.7833,87.64,10.4,49.966
2025-03-09 03:00:00,Central,0.7167,31.7833,80.63,10.43,50.029
2025-03-09 04:00:00,Central,0.7167,31.7833,87.52,10.61,50.008
2025-03-09 05:00:00,Central,0.7167,31.7833,103.23,12.16,50.001
2025-03-09 06:00:00,Central,0.7167,31.7833,116.84,12.5,50.012
2025-03-09 07:00:00,Central,0.7167,31.7833,131.03,10.27,49.985
2025-03-09 08:00:00,Central,0.7167,31.7833,147.74,10.93,49.994
2025-03-09 09:00:00,Central,0.7167,31.7833,150.49,10.43,49.973
2025-03-09 10:00:00,Central,0.7167,31.7833,135.73,10.61,49.945
2025-03-09 11:00:00,Central,0.7167,31.7833,127.04,11.73,49.994
2025-03-09 12:00:00,Central,0.7167,31.7833,129.24,12.33,50.043
2025-03-09 13:00:00,Central,0.7167,31.7833,132.36,12.44,49.986
2025-03-09 14:00:00,Central,0.7167,31.7833,121.32,11.24,49.961
2025-03-09 15:00:00,Central,0.7167,31.7833,125.05,9.37,50.014
2025-03-09 16:00:00,Central,0.7167,31.7833,123.22,9.84,49.988
2025-03-09 17:00:00,Central,0.7167,31.7833,147.52,9.48,50.011
2025-03-09 18:00:00,Central,0.7167,31.7833,163.98,12.22,50.017
2025-03-09 19:00:00,Central,0.7167,31.7833,162.64,10.57,49.987
2025-03-09 20:00:00,Central,0.7167,31.7833,167.2,11.33,50.01
2025-03-09 21:00:00,Central,0.7167,31.7833,142.25,12.72,49.999
2025-03-09 22:00:00,Central,0.7167,31.7833,129.76,10.13,49.951
2025-03-09 23:00:00,Central,0.7167,31.7833,109.29,10.89,49.987
2025-03-10 00:00:00,Central,0.7167,31.7833,98.16,11.31,49.979
2025-03-10 01:00:00,Central,0.7167,31.7833,91.86,9.78,49.962
2025-03-10 02:00:00,Central,0.7167,31.7833,101.58,12.05,49.979
2025-03-10 03:00:00,Central,0.7167,31.7833,88.23,12.44,50.017
2025-03-10 04:00:00,Central,0.7167,31.7833,91.78,11.92,50.0
2025-03-10 05:00:00,Central,0.7167,31.7833,103.82,11.93,49.954
2025-03-10 06:00:00,Central,0.7167,31.7833,126.87,11.34,49.972
2025-03-10 07:00:00,Central,0.7167,31.7833,134.98,11.6,50.0
2025-03-10 08:00:00,Central,0.7167,31.7833,173.23,12.45,50.0
2025-03-10 09:00:00,Central,0.7167,31.7833,166.12,12.33,49.992
2025-03-10 10:00:00,Central,0.7167,31.7833,138.97,11.66,50.019
2025-03-10 11:00:00,Central,0.7167,31.7833,142.87,10.39,50.009
2025-03-10 12:00:00,Central,0.7167,31.7833,146.82,8.65,49.986
2025-03-10 13:00:00,Central,0.7167,31.7833,137.55,12.59,49.983
2025-03-10 14:00:00,Central,0.7167,31.7833,136.33,12.93,49.995
2025-03-10 15:00:00,Central,0.7167,31.7833,134.71,10.66,49.948
2025-03-10 16:00:00,Central,0.7167,31.7833,145.63,12.4,50.007
2025-03-10 17:00:00,Central,0.7167,31.7833,166.93,9.1,49.969
2025-03-10 18:00:00,Central,0.7167,31.7833,169.53,11.97,50.03
2025-03-10 19:00:00,Central,0.7167,31.7833,179.2,11.66,49.957
2025-03-10 20:00:00,Central,0.7167,31.7833,172.04,10.61,50.009
2025-03-10 21:00:00,Central,0.7167,31.7833,149.48,13.23,49.95
2025-03-10 22:00:00,Central,0.7167,31.7833,137.8,11.01,49.984
2025-03-10 23:00:00,Central,0.7167,31.7833,117.75,12.2,50.01
2025-03-11 00:00:00,Central,0.7167,31.7833,108.72,13.17,50.023
2025-03-11 01:00:00,Central,0.7167,31.7833,99.84,11.19,50.022
2025-03-11 02:00:00,Central,0.7167,31.7833,96.8,12.19,50.017
2025-03-11 03:00:00,Central,0.7167,31.7833,85.86,11.26,50.02
2025-03-11 04:00:00,Central,0.7167,31.7833,90.69,11.63,50.022
2025-03-11 05:00:00,Central,0.7167,31.7833,102.06,10.33,49.986
2025-03-11 06:00:00,Central,0.7167,31.7833,108.54,11.44,49.99
2025-03-11 07:00:00,Central,0.7167,31.7833,142.24,11.48,50.017
2025-03-11 08:00:00,Central,0.7167,31.7833,160.22,11.42,50.027
2025-03-11 09:00:00,Central,0.7167,31.7833,161.85,12.46,49.996
2025-03-11 10:00:00,Central,0.7167,31.7833,141.87,11.58,49.986
2025-03-11 11:00:00,Central,0.7167,31.7833,134.95,10.28,49.985
2025-03-11 12:00:00,Central,0.7167,31.7833,144.25,11.84,49.979
2025-03-11 13:00:00,Central,0.7167,31.7833,135.93,10.72,50.011
2025-03-11 14:00:00,Central,0.7167,31.7833,138.07,11.49,50.028
2025-03-11 15:00:00,Central,0.7167,31.7833,129.16,11.44,50.011
2025-03-11 16:00:00,Central,0.7167,31.7833,146.72,12.02,49.999
2025-03-11 17:00:00,Central,0.7167,31.7833,139.86,11.5,50.047
2025-03-11 18:00:00,Central,0.7167,31.7833,175.09,11.91,50.0
2025-03-11 19:00:00,Central,0.7167,31.7833,179.69,11.45,50.034
2025-03-11 20:00:00,Central,0.7167,31.7833,173.77,13.61,49.973
2025-03-11 21:00:00,Central,0.7167,31.7833,168.06,10.97,50.005
2025-03-11 22:00:00,Central,0.7167,31.7833,135.87,10.77,49.975
2025-03-11 23:00:00,Central,0.7167,31.7833,118.17,11.93,49.977
2025-03-12 00:00:00,Central,0.7167,31.7833,102.63,10.91,49.98
2025-03-12 01:00:00,Central,0.7167,31.7833,103.5,12.14,50.002
2025-03-12 02:00:00,Central,0.7167,31.7833,95.1,10.13,49.988
2025-03-12 03:00:00,Central,0.7167,31.7833,88.85,11.51,49.948
2025-03-12 04:00:00,Central,0.7167,31.7833,89.62,11.82,49.989
2025-03-12 05:00:00,Central,0.7167,31.7833,100.13,10.25,49.984
2025-03-12 06:00:00,Central,0.7167,31.7833,124.02,11.75,49.956
2025-03-12 07:00:00,Central,0.7167,31.7833,149.56,9.4,50.011
2025-03-12 08:00:00,Central,0.7167,31.7833,166.01,11.39,50.017
2025-03-12 09:00:00,Central,0.7167,31.7833,153.13,12.54,50.015
2025-03-12 10:00:00,Central,0.7167,31.7833,141.03,10.5,50.043
2025-03-12 11:00:00,Central,0.7167,31.7833,137.54,11.29,49.972
2025-03-12 12:00:00,Central,0.7167,31.7833,138.18,10.52,49.973
2025-03-12 13:00:00,Central,0.7167,31.7833,128.2,12.05,49.999
2025-03-12 14:00:00,Central,0.7167,31.7833,136.76,12.16,49.997
2025-03-12 15:00:00,Central,0.7167,31.7833,126.18,11.89,50.003
2025-03-12 16:00:00,Central,0.7167,31.7833,143.82,12.11,50.021
2025-03-12 17:00:00,Central,0.7167,31.7833,151.93,10.68,49.994
2025-03-12 18:00:00,Central,0.7167,31.7833,164.99,11.26,50.026
2025-03-12 19:00:00,Central,0.7167,31.7833,180.36,10.19,49.981
2025-03-12 20:00:00,Central,0.7167,31.7833,164.55,10.44,49.987
2025-03-12 21:00:00,Central,0.7167,31.7833,171.61,11.16,49.972
2025-03-12 22:00:00,Central,0.7167,31.7833,134.24,12.54,49.915
2025-03-12 23:00:00,Central,0.7167,31.7833,118.85,10.49,49.956
2025-03-13 00:00:00,Central,0.7167,31.7833,100.59,11.7,50.022
2025-03-13 01:00:00,Central,0.7167,31.7833,100.24,10.51,50.028
2025-03-13 02:00:00,Central,0.7167,31.7833,86.23,10.19,49.968
2025-03-13 03:00:00,Central,0.7167,31.7833,88.16,12.76,50.023
2025-03-13 04:00:00,Central,0.7167,31.7833,97.89,12.53,49.939
2025-03-13 05:00:00,Central,0.7167,31.7833,99.04,10.6,49.974
2025-03-13 06:00:00,Central,0.7167,31.7833,110.46,11.05,49.988
2025-03-13 07:00:00,Central,0.7167,31.7833,144.61,11.56,50.026
2025-03-13 08:00:00,Central,0.7167,31.7833,164.68,10.38,50.045
2025-03-13 09:00:00,Central,0.7167,31.7833,147.18,11.89,49.988
2025-03-13 10:00:00,Central,0.7167,31.7833,141.41,9.78,49.998
2025-03-13 11:00:00,Central,0.7167,31.7833,146.83,10.86,50.026
2025-03-13 12:00:00,Central,0.7167,31.7833,145.32,11.03,50.056
2025-03-13 13:00:00,Central,0.7167,31.7833,128.35,11.83,50.03
2025-03-13 14:00:00,Central,0.7167,31.7833,132.85,12.63,49.97
2025-03-13 15:00:00,Central,0.7167,31.7833,142.41,10.32,50.022
2025-03-13 16:00:00,Central,0.7167,31.7833,142.25,11.23,49.984
2025-03-13 17:00:00,Central,0.7167,31.7833,150.8,11.94,50.035
2025-03-13 18:00:00,Central,0.7167,31.7833,160.8,11.28,50.016
2025-03-13 19:00:00,Central,0.7167,31.7833,179.21,11.16,49.974
2025-03-13 20:00:00,Central,0.7167,31.7833,174.74,12.16,50.028
2025-03-13 21:00:00,Central,0.7167,31.7833,161.03,9.49,50.013
2025-03-13 22:00:00,Central,0.7167,31.7833,145.3,11.13,50.01
2025-03-13 23:00:00,Central,0.7167,31.7833,114.23,11.41,50.001
2025-03-14 00:00:00,Central,0.7167,31.7833,109.19,11.36,49.987
2025-03-14 01:00:00,Central,0.7167,31.7833,99.13,10.6,50.015
2025-03-14 02:00:00,Central,0.7167,31.7833,97.77,12.27,50.055
2025-03-14 03:00:00,Central,0.7167,31.7833,90.26,11.68,50.048
2025-03-14 04:00:00,Central,0.7167,31.7833,94.31,8.06,49.995
2025-03-14 05:00:00,Central,0.7167,31.7833,90.3,12.0,49.947
2025-03-14 06:00:00,Central,0.7167,31.7833,120.64,11.24,49.986
2025-03-14 07:00:00,Central,0.7167,31.7833,142.97,12.27,50.004
2025-03-14 08:00:00,Central,0.7167,31.7833,153.34,12.73,50.007
2025-03-14 09:00:00,Central,0.7167,31.7833,159.12,11.47,50.022
2025-03-14 10:00:00,Central,0.7167,31.7833,140.22,10.63,50.018
2025-03-14 11:00:00,Central,0.7167,31.7833,145.37,12.31,50.019
2025-03-14 12:00:00,Central,0.7167,31.7833,140.66,12.88,49.984
2025-03-14 13:00:00,Central,0.7167,31.7833,138.98,11.73,49.987
2025-03-14 14:00:00,Central,0.7167,31.7833,138.85,11.35,49.973
2025-03-14 15:00:00,Central,0.7167,31.7833,125.65,12.35,50.006
2025-03-14 16:00:00,Central,0.7167,31.7833,143.51,10.55,50.022
2025-03-14 17:00:00,Central,0.7167,31.7833,159.01,11.51,50.027
2025-03-14 18:00:00,Central,0.7167,31.7833,161.74,10.97,49.937
2025-03-14 19:00:00,Central,0.7167,31.7833,176.54,11.98,50.012
2025-03-14 20:00:00,Central,0.7167,31.7833,180.78,11.2,49.974
2025-03-14 21:00:00,Central,0.7167,31.7833,163.2,11.24,50.015
2025-03-14 22:00:00,Central,0.7167,31.7833,140.88,11.98,49.974
2025-03-14 23:00:00,Central,0.7167,31.7833,118.07,12.79,50.018
2025-03-15 00:00:00,Central,0.7167,31.7833,97.62,12.08,49.984
2025-03-15 01:00:00,Central,0.7167,31.7833,87.4,12.26,49.984
2025-03-15 02:00:00,Central,0.7167,31.7833,88.88,12.49,50.02
2025-03-15 03:00:00,Central,0.7167,31.7833,82.73,11.14,49.986
2025-03-15 04:00:00,Central,0.7167,31.7833,84.85,11.65,50.024
2025-03-15 05:00:00,Central,0.7167,31.7833,89.4,11.34,50.019
